8 1 0 8 0 1 14.70635
8 1 0 8 0 2 18.47037
8 1 0 8 0 3 15.24570
8 1 0 8 0 4 15.10394
8 1 0 8 0 5 13.87625
8 1 0 8 0 6 18.32503
8 1 0 8 0 7 14.37051
8 1 0 8 0 8 14.07314
8 1 0 8 1 0 10.45038
8 1 0 8 1 1 10.02684
8 1 0 8 1 2 14.66225
8 1 0 8 1 3 9.53958
8 1 0 8 1 4 9.89017
8 1 0 8 1 5 9.38259
8 1 0 8 1 6 14.21841
8 1 0 8 1 7 9.20475
8 1 0 8 1 8 10.13296
8 1 0 8 2 0 8.25376
8 1 0 8 2 1 7.43648
8 1 0 8 2 2 12.39637
8 1 0 8 2 3 7.18582
8 1 0 8 2 4 7.38866
8 1 0 8 2 5 7.02112
8 1 0 8 2 6 12.27337
8 1 0 8 2 7 7.09523
8 1 0 8 2 8 7.80285
8 1 0 8 3 0 8.12328
8 1 0 8 3 1 7.16736
8 1 0 8 3 2 11.43985
8 1 0 8 3 3 7.36865
8 1 0 8 3 4 6.94892
8 1 0 8 3 5 7.30682
8 1 0 8 3 6 11.21888
8 1 0 8 3 7 7.38651
8 1 0 8 3 8 7.62531
9 1 0 9 0 0 12.38310
9 1 0 9 0 1 12.28287
9 1 0 9 0 2 16.76610
9 1 0 9 0 3 13.42411
9 1 0 9 0 4 12.82580
9 1 0 9 0 5 11.87982
9 1 0 9 0 6 16.83125
9 1 0 9 0 7 13.13098
9 1 0 9 0 8 12.16688
9 1 0 9 1 0 9.36367
9 1 0 9 1 1 8.57608
9 1 0 9 1 2 13.73626
9 1 0 9 1 3 9.25911
9 1 0 9 1 4 8.59754
9 1 0 9 1 5 8.08159
9 1 0 9 1 6 13.61378
9 1 0 9 1 7 9.09223
9 1 0 9 1 8 8.52955
9 1 0 9 2 0 7.68105
9 1 0 9 2 1 6.76226
9 1 0 9 2 2 11.39356
9 1 0 9 2 3 7.02928
9 1 0 9 2 4 6.44250
9 1 0 9 2 5 6.63418
9 1 0 9 2 6 11.38566
9 1 0 9 2 7 7.04268
9 1 0 9 2 8 6.82556
9 1 0 9 3 0 7.55751
9 1 0 9 3 1 6.76710
9 1 0 9 3 2 10.87405
9 1 0 9 3 3 7.26484
9 1 0 9 3 4 6.30241
9 1 0 9 3 5 6.82390
9 1 0 9 3 6 10.60559
9 1 0 9 3 7 7.31044
9 1 0 9 3 8 7.04652
10 1 0 10 0 0 12.62941
10 1 0 10 0 1 12.74262
10 1 0 10 0 2 18.75872
10 1 0 10 0 3 13.92074
10 1 0 10 0 4 13.00971
10 1 0 10 0 5 11.59550
10 1 0 10 0 6 19.16827
10 1 0 10 0 7 13.91595
10 1 0 10 0 8 12.57699
10 1 0 10 1 0 9.12705
10 1 0 10 1 1 8.57688
10 1 0 10 1 2 15.44401
10 1 0 10 1 3 9.16889
10 1 0 10 1 4 8.83677
10 1 0 10 1 5 7.80323
10 1 0 10 1 6 15.53251
10 1 0 10 1 7 9.41718
10 1 0 10 1 8 8.75920
10 1 0 10 2 0 7.55205
10 1 0 10 2 1 6.75590
10 1 0 10 2 2 12.12490
10 1 0 10 2 3 6.73438
10 1 0 10 2 4 6.36985
10 1 0 10 2 5 6.11987
10 1 0 10 2 6 12.54218
10 1 0 10 2 7 7.04516
10 1 0 10 2 8 6.90607
10 1 0 10 3 0 7.33984
10 1 0 10 3 1 6.96062
10 1 0 10 3 2 11.02198
10 1 0 10 3 3 6.83528
10 1 0 10 3 4 6.27156
10 1 0 10 3 5 6.66350
10 1 0 10 3 6 11.15763
10 1 0 10 3 7 6.98897
10 1 0 10 3 8 6.78604
11 1 0 11 0 0 12.63091
11 1 0 11 0 1 12.92626
11 1 0 11 0 2 16.07667
11 1 0 11 0 3 14.29696
11 1 0 11 0 4 13.23108
11 1 0 11 0 5 12.30455
11 1 0 11 0 6 16.44027
11 1 0 11 0 7 13.78081
11 1 0 11 0 8 12.42243
11 1 0 11 1 0 8.73650
11 1 0 11 1 1 8.65777
11 1 0 11 1 2 12.20342
11 1 0 11 1 3 8.93802
11 1 0 11 1 4 8.13661
11 1 0 11 1 5 7.83786
11 1 0 11 1 6 12.36098
11 1 0 11 1 7 9.06566
11 1 0 11 1 8 8.23397
11 1 0 11 2 0 7.27770
11 1 0 11 2 1 6.63650
11 1 0 11 2 2 10.05362
11 1 0 11 2 3 6.92071
11 1 0 11 2 4 5.99042
11 1 0 11 2 5 6.04234
11 1 0 11 2 6 10.33084
11 1 0 11 2 7 7.33311
11 1 0 11 2 8 6.45568
11 1 0 11 3 0 7.76256
11 1 0 11 3 1 6.85797
11 1 0 11 3 2 10.05179
11 1 0 11 3 3 7.43111
11 1 0 11 3 4 6.49927
11 1 0 11 3 5 6.78675
11 1 0 11 3 6 10.27115
11 1 0 11 3 7 7.63059
11 1 0 11 3 8 6.74344
12 1 0 12 0 0 20.07955
12 1 0 12 0 1 19.73695
12 1 0 12 0 2 24.48765
12 1 0 12 0 3 18.92141
12 1 0 12 0 4 19.18784
12 1 0 12 0 5 19.24267
12 1 0 12 0 6 24.62993
12 1 0 12 0 7 19.79930
12 1 0 12 0 8 19.53224
12 1 0 12 1 0 13.97732
12 1 0 12 1 1 13.14896
12 1 0 12 1 2 19.81446
12 1 0 12 1 3 12.23785
12 1 0 12 1 4 13.10343
12 1 0 12 1 5 12.61071
12 1 0 12 1 6 19.80342
12 1 0 12 1 7 12.71319
12 1 0 12 1 8 13.25512
12 1 0 12 2 0 8.92424
12 1 0 12 2 1 7.79476
12 1 0 12 2 2 15.33651
12 1 0 12 2 3 7.22493
12 1 0 12 2 4 8.08726
12 1 0 12 2 5 7.93772
12 1 0 12 2 6 15.42438
12 1 0 12 2 7 7.46763
12 1 0 12 2 8 8.67867
12 1 0 12 3 0 8.29150
12 1 0 12 3 1 7.66100
12 1 0 12 3 2 13.75871
12 1 0 12 3 3 7.02659
12 1 0 12 3 4 7.69786
12 1 0 12 3 5 7.99696
12 1 0 12 3 6 13.99055
12 1 0 12 3 7 7.08643
12 1 0 12 3 8 8.24249
13 1 0 13 0 0 17.24577
13 1 0 13 0 1 16.18025
13 1 0 13 0 2 22.29251
13 1 0 13 0 3 16.36774
13 1 0 13 0 4 16.32463
13 1 0 13 0 5 15.38183
13 1 0 13 0 6 22.15821
13 1 0 13 0 7 16.47782
13 1 0 13 0 8 16.34272
13 1 0 13 1 0 12.00712
13 1 0 13 1 1 11.03323
13 1 0 13 1 2 18.08250
13 1 0 13 1 3 11.06142
13 1 0 13 1 4 11.39868
13 1 0 13 1 5 10.29515
13 1 0 13 1 6 17.89037
13 1 0 13 1 7 10.89305
13 1 0 13 1 8 11.48118
13 1 0 13 2 0 8.70031
13 1 0 13 2 1 7.12781
13 1 0 13 2 2 14.84355
13 1 0 13 2 3 7.43091
13 1 0 13 2 4 7.94078
13 1 0 13 2 5 6.92623
13 1 0 13 2 6 14.94256
13 1 0 13 2 7 7.33700
13 1 0 13 2 8 8.23515
13 1 0 13 3 0 8.02327
13 1 0 13 3 1 7.00767
13 1 0 13 3 2 13.90367
13 1 0 13 3 3 7.00029
13 1 0 13 3 4 7.32844
13 1 0 13 3 5 6.75654
13 1 0 13 3 6 13.97768
13 1 0 13 3 7 7.10371
13 1 0 13 3 8 7.90547
14 1 0 14 0 0 17.80054
14 1 0 14 0 1 16.78246
14 1 0 14 0 2 27.39194
14 1 0 14 0 3 16.51726
14 1 0 14 0 4 15.83729
14 1 0 14 0 5 15.22559
14 1 0 14 0 6 27.46366
14 1 0 14 0 7 16.81099
14 1 0 14 0 8 16.70799
14 1 0 14 1 0 12.94352
14 1 0 14 1 1 11.66911
14 1 0 14 1 2 22.41523
14 1 0 14 1 3 11.29199
14 1 0 14 1 4 11.47054
14 1 0 14 1 5 10.85845
14 1 0 14 1 6 22.44525
14 1 0 14 1 7 11.56353
14 1 0 14 1 8 12.05759
14 1 0 14 2 0 9.00526
14 1 0 14 2 1 7.38183
14 1 0 14 2 2 16.94751
14 1 0 14 2 3 6.66516
14 1 0 14 2 4 7.82378
14 1 0 14 2 5 7.12911
14 1 0 14 2 6 16.97927
14 1 0 14 2 7 7.01476
14 1 0 14 2 8 8.43731
14 1 0 14 3 0 8.41680
14 1 0 14 3 1 7.35628
14 1 0 14 3 2 13.87466
14 1 0 14 3 3 6.44501
14 1 0 14 3 4 7.58650
14 1 0 14 3 5 7.22874
14 1 0 14 3 6 14.00493
14 1 0 14 3 7 6.55224
14 1 0 14 3 8 8.13481
15 1 0 15 0 0 17.14632
15 1 0 15 0 1 16.83851
15 1 0 15 0 2 22.20950
15 1 0 15 0 3 16.19414
15 1 0 15 0 4 16.58538
15 1 0 15 0 5 16.35754
15 1 0 15 0 6 22.75716
15 1 0 15 0 7 17.34094
15 1 0 15 0 8 16.47035
15 1 0 15 1 0 12.34286
15 1 0 15 1 1 11.64278
15 1 0 15 1 2 18.47135
15 1 0 15 1 3 11.04640
15 1 0 15 1 4 11.66739
15 1 0 15 1 5 11.21939
15 1 0 15 1 6 18.94925
15 1 0 15 1 7 11.79606
15 1 0 15 1 8 11.79297
15 1 0 15 2 0 8.61802
15 1 0 15 2 1 7.56030
15 1 0 15 2 2 14.65877
15 1 0 15 2 3 6.78814
15 1 0 15 2 4 7.59029
15 1 0 15 2 5 7.19085
15 1 0 15 2 6 15.14727
15 1 0 15 2 7 7.29203
15 1 0 15 2 8 8.05668
15 1 0 15 3 0 8.35904
15 1 0 15 3 1 7.42072
15 1 0 15 3 2 14.08575
15 1 0 15 3 3 7.17404
15 1 0 15 3 4 7.50779
15 1 0 15 3 5 7.58712
15 1 0 15 3 6 14.25228
15 1 0 15 3 7 7.31283
15 1 0 15 3 8 8.20951
16 1 1 16 0 0 12.34409
16 1 1 16 0 1 11.80112
16 1 1 16 0 2 17.57176
16 1 1 16 0 3 12.68101
16 1 1 16 0 4 13.27888
16 1 1 16 0 5 12.22996
16 1 1 16 0 6 18.66400
16 1 1 16 0 7 12.64410
16 1 1 16 0 8 12.91745
16 1 1 16 1 0 9.60910
16 1 1 16 1 1 8.70491
16 1 1 16 1 2 14.87228
16 1 1 16 1 3 8.78664
16 1 1 16 1 4 9.27564
16 1 1 16 1 5 8.65072
16 1 1 16 1 6 15.40991
16 1 1 16 1 7 8.80603
16 1 1 16 1 8 9.59067
16 1 1 16 2 0 7.92594
16 1 1 16 2 1 7.37298
16 1 1 16 2 2 12.63058
16 1 1 16 2 3 6.87447
16 1 1 16 2 4 6.92485
16 1 1 16 2 5 6.78383
16 1 1 16 2 6 12.87498
16 1 1 16 2 7 7.26478
16 1 1 16 2 8 7.69547
16 1 1 16 3 0 7.61065
16 1 1 16 3 1 7.20851
16 1 1 16 3 2 11.32773
16 1 1 16 3 3 7.00692
16 1 1 16 3 4 6.32379
16 1 1 16 3 5 6.37593
16 1 1 16 3 6 11.42058
16 1 1 16 3 7 7.30349
16 1 1 16 3 8 6.90475
17 1 1 17 0 0 11.13988
17 1 1 17 0 1 10.00796
17 1 1 17 0 2 16.41775
17 1 1 17 0 3 11.92165
17 1 1 17 0 4 11.56536
17 1 1 17 0 5 10.33969
17 1 1 17 0 6 16.94190
17 1 1 17 0 7 11.94409
17 1 1 17 0 8 11.12483
17 1 1 17 1 0 8.68558
17 1 1 17 1 1 7.74335
17 1 1 17 1 2 14.15588
17 1 1 17 1 3 8.79466
17 1 1 17 1 4 8.15718
17 1 1 17 1 5 7.37972
17 1 1 17 1 6 14.26456
17 1 1 17 1 7 8.97666
17 1 1 17 1 8 8.41010
17 1 1 17 2 0 7.28172
17 1 1 17 2 1 7.01031
17 1 1 17 2 2 12.17798
17 1 1 17 2 3 7.20791
17 1 1 17 2 4 6.36971
17 1 1 17 2 5 6.34748
17 1 1 17 2 6 12.19984
17 1 1 17 2 7 7.34481
17 1 1 17 2 8 6.95456
17 1 1 17 3 0 7.22505
17 1 1 17 3 1 7.06596
17 1 1 17 3 2 10.82839
17 1 1 17 3 3 7.08626
17 1 1 17 3 4 6.00234
17 1 1 17 3 5 6.40039
17 1 1 17 3 6 10.94892
17 1 1 17 3 7 7.31419
17 1 1 17 3 8 6.67111
18 1 1 0 0 0 10.86167
18 1 1 0 0 1 9.38427
18 1 1 0 0 2 17.87039
18 1 1 0 0 3 11.82812
18 1 1 0 0 4 11.41845
18 1 1 0 0 5 10.10321
18 1 1 0 0 6 17.85740
18 1 1 0 0 7 11.73626
18 1 1 0 0 8 11.05175
18 1 1 0 1 0 8.56785
18 1 1 0 1 1 7.23352
18 1 1 0 1 2 15.42951
18 1 1 0 1 3 8.56840
18 1 1 0 1 4 8.01657
18 1 1 0 1 5 7.05172
18 1 1 0 1 6 15.20656
18 1 1 0 1 7 8.38110
18 1 1 0 1 8 8.17307
18 1 1 0 2 0 7.31819
18 1 1 0 2 1 6.72706
18 1 1 0 2 2 12.47818
18 1 1 0 2 3 6.75420
18 1 1 0 2 4 6.31196
18 1 1 0 2 5 6.26619
18 1 1 0 2 6 12.46753
18 1 1 0 2 7 7.02949
18 1 1 0 2 8 6.53850
18 1 1 0 3 0 6.81028
18 1 1 0 3 1 7.04491
18 1 1 0 3 2 10.94164
18 1 1 0 3 3 6.53578
18 1 1 0 3 4 6.01866
18 1 1 0 3 5 6.28070
18 1 1 0 3 6 11.28724
18 1 1 0 3 7 6.85541
18 1 1 0 3 8 6.20975
19 1 1 1 0 0 11.23159
19 1 1 1 0 1 9.64704
19 1 1 1 0 2 14.63296
19 1 1 1 0 3 11.75865
19 1 1 1 0 4 11.27903
19 1 1 1 0 5 10.05924
19 1 1 1 0 6 15.07586
19 1 1 1 0 7 11.66214
19 1 1 1 0 8 11.13931
19 1 1 1 1 0 8.00115
19 1 1 1 1 1 7.14455
19 1 1 1 1 2 12.28485
19 1 1 1 1 3 8.47480
19 1 1 1 1 4 7.47825
19 1 1 1 1 5 6.71949
19 1 1 1 1 6 12.18643
19 1 1 1 1 7 7.87336
19 1 1 1 1 8 7.66778
19 1 1 1 2 0 7.11976
19 1 1 1 2 1 6.73592
19 1 1 1 2 2 10.51029
19 1 1 1 2 3 6.98036
19 1 1 1 2 4 6.16125
19 1 1 1 2 5 6.26961
19 1 1 1 2 6 10.45147
19 1 1 1 2 7 7.14275
19 1 1 1 2 8 6.52274
19 1 1 1 3 0 7.18467
19 1 1 1 3 1 6.79311
19 1 1 1 3 2 9.96494
19 1 1 1 3 3 7.14962
19 1 1 1 3 4 6.04453
19 1 1 1 3 5 6.39462
19 1 1 1 3 6 10.20351
19 1 1 1 3 7 7.40488
19 1 1 1 3 8 6.52070
20 1 1 2 0 0 15.85805
20 1 1 2 0 1 13.41021
20 1 1 2 0 2 21.89273
20 1 1 2 0 3 14.44509
20 1 1 2 0 4 14.85885
20 1 1 2 0 5 13.75462
20 1 1 2 0 6 21.57710
20 1 1 2 0 7 14.24294
20 1 1 2 0 8 14.55965
20 1 1 2 1 0 12.18403
20 1 1 2 1 1 9.81556
20 1 1 2 1 2 18.98816
20 1 1 2 1 3 10.12361
20 1 1 2 1 4 11.38086
20 1 1 2 1 5 10.12721
20 1 1 2 1 6 18.43668
20 1 1 2 1 7 9.91213
20 1 1 2 1 8 11.57624
20 1 1 2 2 0 8.83403
20 1 1 2 2 1 7.53012
20 1 1 2 2 2 15.41832
20 1 1 2 2 3 6.60937
20 1 1 2 2 4 7.82489
20 1 1 2 2 5 7.43617
20 1 1 2 2 6 15.21940
20 1 1 2 2 7 6.69260
20 1 1 2 2 8 8.46913
20 1 1 2 3 0 7.74891
20 1 1 2 3 1 7.36141
20 1 1 2 3 2 13.39286
20 1 1 2 3 3 6.01202
20 1 1 2 3 4 6.99997
20 1 1 2 3 5 7.32155
20 1 1 2 3 6 13.65478
20 1 1 2 3 7 6.21768
20 1 1 2 3 8 7.67028
21 1 1 3 0 0 12.76580
21 1 1 3 0 1 10.34529
21 1 1 3 0 2 20.79018
21 1 1 3 0 3 12.29199
21 1 1 3 0 4 12.46072
21 1 1 3 0 5 11.30656
21 1 1 3 0 6 19.83369
21 1 1 3 0 7 11.64200
21 1 1 3 0 8 12.58622
21 1 1 3 1 0 10.21009
21 1 1 3 1 1 8.14389
21 1 1 3 1 2 18.26977
21 1 1 3 1 3 9.47609
21 1 1 3 1 4 9.27259
21 1 1 3 1 5 8.29563
21 1 1 3 1 6 17.33303
21 1 1 3 1 7 8.57365
21 1 1 3 1 8 9.85256
21 1 1 3 2 0 8.17689
21 1 1 3 2 1 6.75205
21 1 1 3 2 2 14.79218
21 1 1 3 2 3 7.03067
21 1 1 3 2 4 7.42752
21 1 1 3 2 5 6.81550
21 1 1 3 2 6 14.37183
21 1 1 3 2 7 6.89610
21 1 1 3 2 8 7.80400
21 1 1 3 3 0 7.31401
21 1 1 3 3 1 6.90123
21 1 1 3 3 2 13.17921
21 1 1 3 3 3 6.63291
21 1 1 3 3 4 6.79650
21 1 1 3 3 5 6.51310
21 1 1 3 3 6 13.11519
21 1 1 3 3 7 6.68372
21 1 1 3 3 8 7.26099
22 1 1 4 0 0 12.74913
22 1 1 4 0 1 9.98145
22 1 1 4 0 2 23.59477
22 1 1 4 0 3 11.92623
22 1 1 4 0 4 12.99483
22 1 1 4 0 5 10.44606
22 1 1 4 0 6 23.02559
22 1 1 4 0 7 11.41232
22 1 1 4 0 8 12.35147
22 1 1 4 1 0 10.26947
22 1 1 4 1 1 7.77250
22 1 1 4 1 2 20.39016
22 1 1 4 1 3 8.00627
22 1 1 4 1 4 9.96630
22 1 1 4 1 5 7.90903
22 1 1 4 1 6 19.94143
22 1 1 4 1 7 7.96380
22 1 1 4 1 8 9.97093
22 1 1 4 2 0 7.97568
22 1 1 4 2 1 6.70723
22 1 1 4 2 2 16.21799
22 1 1 4 2 3 5.55745
22 1 1 4 2 4 7.34628
22 1 1 4 2 5 6.63825
22 1 1 4 2 6 16.05487
22 1 1 4 2 7 5.44169
22 1 1 4 2 8 7.58570
22 1 1 4 3 0 7.21836
22 1 1 4 3 1 7.18160
22 1 1 4 3 2 13.29244
22 1 1 4 3 3 4.91547
