rdoIdx     armIdx    refApvIdx    apvIdx    sigElecChanId    glbElecChanId    glbGeomChanId
2    0    5    5    6    6790    6817
2    0    5    5    7    6791    6689
2    0    5    5    8    6792    7074
2    0    5    5    9    6793    6946
2    0    5    5    10    6794    6818
2    0    5    5    11    6795    6690
2    0    5    5    12    6796    7075
2    0    5    5    13    6797    6947
2    0    5    5    14    6798    6819
2    0    5    5    15    6799    6691
2    0    5    5    16    6800    7076
2    0    5    5    17    6801    6948
2    0    5    5    18    6802    6820
2    0    5    5    19    6803    6692
2    0    5    5    20    6804    7077
2    0    5    5    21    6805    6949
2    0    5    5    22    6806    6821
2    0    5    5    23    6807    6693
2    0    5    5    24    6808    7078
2    0    5    5    25    6809    6950
2    0    5    5    26    6810    6822
2    0    5    5    27    6811    6694
2    0    5    5    28    6812    7079
2    0    5    5    29    6813    6951
2    0    5    5    30    6814    6823
2    0    5    5    31    6815    6695
2    0    5    5    32    6816    7080
2    0    5    5    33    6817    6952
2    0    5    5    34    6818    6824
2    0    5    5    35    6819    6696
2    0    5    5    36    6820    7081
2    0    5    5    37    6821    6953
2    0    5    5    38    6822    6825
2    0    5    5    39    6823    6697
2    0    5    5    40    6824    7082
2    0    5    5    41    6825    6954
2    0    5    5    42    6826    6826
2    0    5    5    43    6827    6698
2    0    5    5    44    6828    7083
2    0    5    5    45    6829    6955
2    0    5    5    46    6830    6827
2    0    5    5    47    6831    6699
2    0    5    5    48    6832    7084
2    0    5    5    49    6833    6956
2    0    5    5    50    6834    6828
2    0    5    5    51    6835    6700
2    0    5    5    52    6836    7085
2    0    5    5    53    6837    6957
2    0    5    5    54    6838    6829
2    0    5    5    55    6839    6701
2    0    5    5    56    6840    7086
2    0    5    5    57    6841    6958
2    0    5    5    58    6842    6830
2    0    5    5    59    6843    6702
2    0    5    5    60    6844    7087
2    0    5    5    61    6845    6959
2    0    5    5    62    6846    6831
2    0    5    5    63    6847    6703
2    0    5    5    64    6848    7088
2    0    5    5    65    6849    6960
2    0    5    5    66    6850    6832
2    0    5    5    67    6851    6704
2    0    5    5    68    6852    7089
2    0    5    5    69    6853    6961
2    0    5    5    70    6854    6833
2    0    5    5    71    6855    6705
2    0    5    5    72    6856    7090
2    0    5    5    73    6857    6962
2    0    5    5    74    6858    6834
2    0    5    5    75    6859    6706
2    0    5    5    76    6860    7091
2    0    5    5    77    6861    6963
2    0    5    5    78    6862    6835
2    0    5    5    79    6863    6707
2    0    5    5    80    6864    7092
2    0    5    5    81    6865    6964
2    0    5    5    82    6866    6836
2    0    5    5    83    6867    6708
2    0    5    5    84    6868    7093
2    0    5    5    85    6869    6965
2    0    5    5    86    6870    6837
2    0    5    5    87    6871    6709
2    0    5    5    88    6872    7094
2    0    5    5    89    6873    6966
2    0    5    5    90    6874    6838
2    0    5    5    91    6875    6710
2    0    5    5    92    6876    7095
2    0    5    5    93    6877    6967
2    0    5    5    94    6878    6839
2    0    5    5    95    6879    6711
2    0    5    5    96    6880    7096
2    0    5    5    97    6881    6968
2    0    5    5    98    6882    6840
2    0    5    5    99    6883    6712
2    0    5    5    100    6884    7097
2    0    5    5    101    6885    6969
2    0    5    5    102    6886    6841
2    0    5    5    103    6887    6713
2    0    5    5    104    6888    7098
2    0    5    5    105    6889    6970
2    0    5    5    106    6890    6842
2    0    5    5    107    6891    6714
2    0    5    5    108    6892    7099
2    0    5    5    109    6893    6971
2    0    5    5    110    6894    6843
2    0    5    5    111    6895    6715
2    0    5    5    112    6896    7100
2    0    5    5    113    6897    6972
2    0    5    5    114    6898    6844
2    0    5    5    115    6899    6716
2    0    5    5    116    6900    7101
2    0    5    5    117    6901    6973
2    0    5    5    118    6902    6845
2    0    5    5    119    6903    6717
2    0    5    5    120    6904    7102
2    0    5    5    121    6905    6974
2    0    5    5    122    6906    6846
2    0    5    5    123    6907    6718
2    0    5    5    124    6908    7103
2    0    5    5    125    6909    6975
2    0    5    5    126    6910    6847
2    0    5    5    127    6911    6719
2    0    6    6    0    6912    6720
2    0    6    6    1    6913    6848
2    0    6    6    2    6914    6976
2    0    6    6    3    6915    7104
2    0    6    6    4    6916    6721
2    0    6    6    5    6917    6849
2    0    6    6    6    6918    6977
2    0    6    6    7    6919    7105
2    0    6    6    8    6920    6722
2    0    6    6    9    6921    6850
2    0    6    6    10    6922    6978
2    0    6    6    11    6923    7106
2    0    6    6    12    6924    6723
2    0    6    6    13    6925    6851
2    0    6    6    14    6926    6979
2    0    6    6    15    6927    7107
2    0    6    6    16    6928    6724
2    0    6    6    17    6929    6852
2    0    6    6    18    6930    6980
2    0    6    6    19    6931    7108
2    0    6    6    20    6932    6725
2    0    6    6    21    6933    6853
2    0    6    6    22    6934    6981
2    0    6    6    23    6935    7109
2    0    6    6    24    6936    6726
2    0    6    6    25    6937    6854
2    0    6    6    26    6938    6982
2    0    6    6    27    6939    7110
2    0    6    6    28    6940    6727
2    0    6    6    29    6941    6855
2    0    6    6    30    6942    6983
2    0    6    6    31    6943    7111
2    0    6    6    32    6944    6728
2    0    6    6    33    6945    6856
2    0    6    6    34    6946    6984
2    0    6    6    35    6947    7112
2    0    6    6    36    6948    6729
2    0    6    6    37    6949    6857
2    0    6    6    38    6950    6985
2    0    6    6    39    6951    7113
2    0    6    6    40    6952    6730
2    0    6    6    41    6953    6858
2    0    6    6    42    6954    6986
2    0    6    6    43    6955    7114
2    0    6    6    44    6956    6731
2    0    6    6    45    6957    6859
2    0    6    6    46    6958    6987
2    0    6    6    47    6959    7115
2    0    6    6    48    6960    6732
2    0    6    6    49    6961    6860
2    0    6    6    50    6962    6988
2    0    6    6    51    6963    7116
2    0    6    6    52    6964    6733
2    0    6    6    53    6965    6861
2    0    6    6    54    6966    6989
2    0    6    6    55    6967    7117
2    0    6    6    56    6968    6734
2    0    6    6    57    6969    6862
2    0    6    6    58    6970    6990
2    0    6    6    59    6971    7118
2    0    6    6    60    6972    6735
2    0    6    6    61    6973    6863
2    0    6    6    62    6974    6991
2    0    6    6    63    6975    7119
2    0    6    6    64    6976    6736
2    0    6    6    65    6977    6864
2    0    6    6    66    6978    6992
2    0    6    6    67    6979    7120
2    0    6    6    68    6980    6737
2    0    6    6    69    6981    6865
2    0    6    6    70    6982    6993
2    0    6    6    71    6983    7121
2    0    6    6    72    6984    6738
2    0    6    6    73    6985    6866
2    0    6    6    74    6986    6994
2    0    6    6    75    6987    7122
2    0    6    6    76    6988    6739
2    0    6    6    77    6989    6867
2    0    6    6    78    6990    6995
2    0    6    6    79    6991    7123
2    0    6    6    80    6992    6740
2    0    6    6    81    6993    6868
2    0    6    6    82    6994    6996
2    0    6    6    83    6995    7124
2    0    6    6    84    6996    6741
2    0    6    6    85    6997    6869
2    0    6    6    86    6998    6997
2    0    6    6    87    6999    7125
2    0    6    6    88    7000    6742
2    0    6    6    89    7001    6870
2    0    6    6    90    7002    6998
2    0    6    6    91    7003    7126
2    0    6    6    92    7004    6743
2    0    6    6    93    7005    6871
2    0    6    6    94    7006    6999
2    0    6    6    95    7007    7127
2    0    6    6    96    7008    6744
2    0    6    6    97    7009    6872
2    0    6    6    98    7010    7000
2    0    6    6    99    7011    7128
2    0    6    6    100    7012    6745
2    0    6    6    101    7013    6873
2    0    6    6    102    7014    7001
2    0    6    6    103    7015    7129
2    0    6    6    104    7016    6746
2    0    6    6    105    7017    6874
2    0    6    6    106    7018    7002
2    0    6    6    107    7019    7130
2    0    6    6    108    7020    6747
2    0    6    6    109    7021    6875
2    0    6    6    110    7022    7003
2    0    6    6    111    7023    7131
2    0    6    6    112    7024    6748
2    0    6    6    113    7025    6876
2    0    6    6    114    7026    7004
2    0    6    6    115    7027    7132
2    0    6    6    116    7028    6749
2    0    6    6    117    7029    6877
2    0    6    6    118    7030    7005
2    0    6    6    119    7031    7133
2    0    6    6    120    7032    6750
2    0    6    6    121    7033    6878
2    0    6    6    122    7034    7006
2    0    6    6    123    7035    7134
2    0    6    6    124    7036    6751
2    0    6    6    125    7037    6879
2    0    6    6    126    7038    7007
2    0    6    6    127    7039    7135
2    0    7    7    0    7040    7136
2    0    7    7    1    7041    7008
2    0    7    7    2    7042    6880
2    0    7    7    3    7043    6752
2    0    7    7    4    7044    7137
2    0    7    7    5    7045    7009
2    0    7    7    6    7046    6881
2    0    7    7    7    7047    6753
2    0    7    7    8    7048    7138
2    0    7    7    9    7049    7010
2    0    7    7    10    7050    6882
2    0    7    7    11    7051    6754
2    0    7    7    12    7052    7139
2    0    7    7    13    7053    7011
2    0    7    7    14    7054    6883
2    0    7    7    15    7055    6755
2    0    7    7    16    7056    7140
2    0    7    7    17    7057    7012
2    0    7    7    18    7058    6884
2    0    7    7    19    7059    6756
2    0    7    7    20    7060    7141
2    0    7    7    21    7061    7013
2    0    7    7    22    7062    6885
2    0    7    7    23    7063    6757
2    0    7    7    24    7064    7142
2    0    7    7    25    7065    7014
2    0    7    7    26    7066    6886
2    0    7    7    27    7067    6758
2    0    7    7    28    7068    7143
2    0    7    7    29    7069    7015
2    0    7    7    30    7070    6887
2    0    7    7    31    7071    6759
2    0    7    7    32    7072    7144
2    0    7    7    33    7073    7016
2    0    7    7    34    7074    6888
2    0    7    7    35    7075    6760
2    0    7    7    36    7076    7145
2    0    7    7    37    7077    7017
2    0    7    7    38    7078    6889
2    0    7    7    39    7079    6761
2    0    7    7    40    7080    7146
2    0    7    7    41    7081    7018
2    0    7    7    42    7082    6890
2    0    7    7    43    7083    6762
2    0    7    7    44    7084    7147
2    0    7    7    45    7085    7019
2    0    7    7    46    7086    6891
2    0    7    7    47    7087    6763
2    0    7    7    48    7088    7148
2    0    7    7    49    7089    7020
2    0    7    7    50    7090    6892
2    0    7    7    51    7091    6764
2    0    7    7    52    7092    7149
2    0    7    7    53    7093    7021
2    0    7    7    54    7094    6893
2    0    7    7    55    7095    6765
2    0    7    7    56    7096    7150
2    0    7    7    57    7097    7022
2    0    7    7    58    7098    6894
2    0    7    7    59    7099    6766
2    0    7    7    60    7100    7151
2    0    7    7    61    7101    7023
2    0    7    7    62    7102    6895
2    0    7    7    63    7103    6767
2    0    7    7    64    7104    7152
2    0    7    7    65    7105    7024
2    0    7    7    66    7106    6896
2    0    7    7    67    7107    6768
2    0    7    7    68    7108    7153
2    0    7    7    69    7109    7025
2    0    7    7    70    7110    6897
2    0    7    7    71    7111    6769
2    0    7    7    72    7112    7154
2    0    7    7    73    7113    7026
2    0    7    7    74    7114    6898
2    0    7    7    75    7115    6770
2    0    7    7    76    7116    7155
2    0    7    7    77    7117    7027
2    0    7    7    78    7118    6899
2    0    7    7    79    7119    6771
2    0    7    7    80    7120    7156
2    0    7    7    81    7121    7028
2    0    7    7    82    7122    6900
2    0    7    7    83    7123    6772
2    0    7    7    84    7124    7157
2    0    7    7    85    7125    7029
2    0    7    7    86    7126    6901
2    0    7    7    87    7127    6773
2    0    7    7    88    7128    7158
2    0    7    7    89    7129    7030
2    0    7    7    90    7130    6902
2    0    7    7    91    7131    6774
2    0    7    7    92    7132    7159
2    0    7    7    93    7133    7031
2    0    7    7    94    7134    6903
2    0    7    7    95    7135    6775
2    0    7    7    96    7136    7160
2    0    7    7    97    7137    7032
2    0    7    7    98    7138    6904
2    0    7    7    99    7139    6776
2    0    7    7    100    7140    7161
2    0    7    7    101    7141    7033
2    0    7    7    102    7142    6905
2    0    7    7    103    7143    6777
2    0    7    7    104    7144    7162
2    0    7    7    105    7145    7034
2    0    7    7    106    7146    6906
2    0    7    7    107    7147    6778
2    0    7    7    108    7148    7163
2    0    7    7    109    7149    7035
2    0    7    7    110    7150    6907
2    0    7    7    111    7151    6779
2    0    7    7    112    7152    7164
2    0    7    7    113    7153    7036
2    0    7    7    114    7154    6908
2    0    7    7    115    7155    6780
2    0    7    7    116    7156    7165
2    0    7    7    117    7157    7037
2    0    7    7    118    7158    6909
2    0    7    7    119    7159    6781
2    0    7    7    120    7160    7166
2    0    7    7    121    7161    7038
2    0    7    7    122    7162    6910
2    0    7    7    123    7163    6782
2    0    7    7    124    7164    7167
2    0    7    7    125    7165    7039
2    0    7    7    126    7166    6911
2    0    7    7    127    7167    6783
2    0    8    12    0    7168    7168
2    0    8    12    1    7169    7296
2    0    8    12    2    7170    7424
2    0    8    12    3    7171    7552
2    0    8    12    4    7172    7169
2    0    8    12    5    7173    7297
2    0    8    12    6    7174    7425
2    0    8    12    7    7175    7553
2    0    8    12    8    7176    7170
2    0    8    12    9    7177    7298
2    0    8    12    10    7178    7426
2    0    8    12    11    7179    7554
2    0    8    12    12    7180    7171
2    0    8    12    13    7181    7299
2    0    8    12    14    7182    7427
2    0    8    12    15    7183    7555
2    0    8    12    16    7184    7172
2    0    8    12    17    7185    7300
2    0    8    12    18    7186    7428
2    0    8    12    19    7187    7556
2    0    8    12    20    7188    7173
2    0    8    12    21    7189    7301
2    0    8    12    22    7190    7429
2    0    8    12    23    7191    7557
2    0    8    12    24    7192    7174
2    0    8    12    25    7193    7302
2    0    8    12    26    7194    7430
2    0    8    12    27    7195    7558
2    0    8    12    28    7196    7175
2    0    8    12    29    7197    7303
2    0    8    12    30    7198    7431
2    0    8    12    31    7199    7559
2    0    8    12    32    7200    7176
2    0    8    12    33    7201    7304
2    0    8    12    34    7202    7432
2    0    8    12    35    7203    7560
2    0    8    12    36    7204    7177
2    0    8    12    37    7205    7305
2    0    8    12    38    7206    7433
2    0    8    12    39    7207    7561
2    0    8    12    40    7208    7178
2    0    8    12    41    7209    7306
2    0    8    12    42    7210    7434
2    0    8    12    43    7211    7562
2    0    8    12    44    7212    7179
2    0    8    12    45    7213    7307
2    0    8    12    46    7214    7435
2    0    8    12    47    7215    7563
2    0    8    12    48    7216    7180
2    0    8    12    49    7217    7308
2    0    8    12    50    7218    7436
2    0    8    12    51    7219    7564
2    0    8    12    52    7220    7181
2    0    8    12    53    7221    7309
2    0    8    12    54    7222    7437
2    0    8    12    55    7223    7565
2    0    8    12    56    7224    7182
2    0    8    12    57    7225    7310
2    0    8    12    58    7226    7438
2    0    8    12    59    7227    7566
2    0    8    12    60    7228    7183
2    0    8    12    61    7229    7311
2    0    8    12    62    7230    7439
2    0    8    12    63    7231    7567
2    0    8    12    64    7232    7184
2    0    8    12    65    7233    7312
2    0    8    12    66    7234    7440
2    0    8    12    67    7235    7568
2    0    8    12    68    7236    7185
2    0    8    12    69    7237    7313
2    0    8    12    70    7238    7441
2    0    8    12    71    7239    7569
2    0    8    12    72    7240    7186
2    0    8    12    73    7241    7314
2    0    8    12    74    7242    7442
2    0    8    12    75    7243    7570
2    0    8    12    76    7244    7187
2    0    8    12    77    7245    7315
2    0    8    12    78    7246    7443
2    0    8    12    79    7247    7571
2    0    8    12    80    7248    7188
2    0    8    12    81    7249    7316
2    0    8    12    82    7250    7444
2    0    8    12    83    7251    7572
2    0    8    12    84    7252    7189
2    0    8    12    85    7253    7317
2    0    8    12    86    7254    7445
2    0    8    12    87    7255    7573
2    0    8    12    88    7256    7190
2    0    8    12    89    7257    7318
2    0    8    12    90    7258    7446
2    0    8    12    91    7259    7574
2    0    8    12    92    7260    7191
2    0    8    12    93    7261    7319
2    0    8    12    94    7262    7447
2    0    8    12    95    7263    7575
2    0    8    12    96    7264    7192
2    0    8    12    97    7265    7320
2    0    8    12    98    7266    7448
2    0    8    12    99    7267    7576
2    0    8    12    100    7268    7193
2    0    8    12    101    7269    7321
2    0    8    12    102    7270    7449
2    0    8    12    103    7271    7577
2    0    8    12    104    7272    7194
2    0    8    12    105    7273    7322
2    0    8    12    106    7274    7450
2    0    8    12    107    7275    7578
2    0    8    12    108    7276    7195
2    0    8    12    109    7277    7323
2    0    8    12    110    7278    7451
2    0    8    12    111    7279    7579
2    0    8    12    112    7280    7196
2    0    8    12    113    7281    7324
2    0    8    12    114    7282    7452
2    0    8    12    115    7283    7580
2    0    8    12    116    7284    7197
2    0    8    12    117    7285    7325
2    0    8    12    118    7286    7453
2    0    8    12    119    7287    7581
2    0    8    12    120    7288    7198
2    0    8    12    121    7289    7326
2    0    8    12    122    7290    7454
2    0    8    12    123    7291    7582
2    0    8    12    124    7292    7199
2    0    8    12    125    7293    7327
2    0    8    12    126    7294    7455
2    0    8    12    127    7295    7583
2    0    9    13    0    7296    7200
2    0    9    13    1    7297    7328
2    0    9    13    2    7298    7456
2    0    9    13    3    7299    7584
2    0    9    13    4    7300    7201
2    0    9    13    5    7301    7329
2    0    9    13    6    7302    7457
2    0    9    13    7    7303    7585
2    0    9    13    8    7304    7202
2    0    9    13    9    7305    7330
2    0    9    13    10    7306    7458
2    0    9    13    11    7307    7586
2    0    9    13    12    7308    7203
2    0    9    13    13    7309    7331
2    0    9    13    14    7310    7459
2    0    9    13    15    7311    7587
2    0    9    13    16    7312    7204
2    0    9    13    17    7313    7332
2    0    9    13    18    7314    7460
2    0    9    13    19    7315    7588
2    0    9    13    20    7316    7205
2    0    9    13    21    7317    7333
2    0    9    13    22    7318    7461
2    0    9    13    23    7319    7589
2    0    9    13    24    7320    7206
2    0    9    13    25    7321    7334
2    0    9    13    26    7322    7462
2    0    9    13    27    7323    7590
2    0    9    13    28    7324    7207
2    0    9    13    29    7325    7335
2    0    9    13    30    7326    7463
2    0    9    13    31    7327    7591
2    0    9    13    32    7328    7208
2    0    9    13    33    7329    7336
2    0    9    13    34    7330    7464
2    0    9    13    35    7331    7592
2    0    9    13    36    7332    7209
2    0    9    13    37    7333    7337
2    0    9    13    38    7334    7465
2    0    9    13    39    7335    7593
2    0    9    13    40    7336    7210
2    0    9    13    41    7337    7338
2    0    9    13    42    7338    7466
2    0    9    13    43    7339    7594
2    0    9    13    44    7340    7211
2    0    9    13    45    7341    7339
2    0    9    13    46    7342    7467
2    0    9    13    47    7343    7595
2    0    9    13    48    7344    7212
2    0    9    13    49    7345    7340
2    0    9    13    50    7346    7468
2    0    9    13    51    7347    7596
2    0    9    13    52    7348    7213
2    0    9    13    53    7349    7341
2    0    9    13    54    7350    7469
2    0    9    13    55    7351    7597
2    0    9    13    56    7352    7214
2    0    9    13    57    7353    7342
2    0    9    13    58    7354    7470
2    0    9    13    59    7355    7598
2    0    9    13    60    7356    7215
2    0    9    13    61    7357    7343
2    0    9    13    62    7358    7471
2    0    9    13    63    7359    7599
2    0    9    13    64    7360    7216
2    0    9    13    65    7361    7344
2    0    9    13    66    7362    7472
2    0    9    13    67    7363    7600
2    0    9    13    68    7364    7217
2    0    9    13    69    7365    7345
2    0    9    13    70    7366    7473
2    0    9    13    71    7367    7601
2    0    9    13    72    7368    7218
2    0    9    13    73    7369    7346
2    0    9    13    74    7370    7474
2    0    9    13    75    7371    7602
2    0    9    13    76    7372    7219
2    0    9    13    77    7373    7347
2    0    9    13    78    7374    7475
2    0    9    13    79    7375    7603
2    0    9    13    80    7376    7220
2    0    9    13    81    7377    7348
2    0    9    13    82    7378    7476
2    0    9    13    83    7379    7604
2    0    9    13    84    7380    7221
2    0    9    13    85    7381    7349
2    0    9    13    86    7382    7477
2    0    9    13    87    7383    7605
2    0    9    13    88    7384    7222
2    0    9    13    89    7385    7350
2    0    9    13    90    7386    7478
2    0    9    13    91    7387    7606
2    0    9    13    92    7388    7223
2    0    9    13    93    7389    7351
2    0    9    13    94    7390    7479
2    0    9    13    95    7391    7607
2    0    9    13    96    7392    7224
2    0    9    13    97    7393    7352
2    0    9    13    98    7394    7480
2    0    9    13    99    7395    7608
2    0    9    13    100    7396    7225
2    0    9    13    101    7397    7353
2    0    9    13    102    7398    7481
2    0    9    13    103    7399    7609
2    0    9    13    104    7400    7226
2    0    9    13    105    7401    7354
2    0    9    13    106    7402    7482
2    0    9    13    107    7403    7610
2    0    9    13    108    7404    7227
2    0    9    13    109    7405    7355
2    0    9    13    110    7406    7483
2    0    9    13    111    7407    7611
2    0    9    13    112    7408    7228
2    0    9    13    113    7409    7356
2    0    9    13    114    7410    7484
2    0    9    13    115    7411    7612
2    0    9    13    116    7412    7229
2    0    9    13    117    7413    7357
2    0    9    13    118    7414    7485
2    0    9    13    119    7415    7613
2    0    9    13    120    7416    7230
2    0    9    13    121    7417    7358
2    0    9    13    122    7418    7486
2    0    9    13    123    7419    7614
2    0    9    13    124    7420    7231
2    0    9    13    125    7421    7359
2    0    9    13    126    7422    7487
2    0    9    13    127    7423    7615
2    0    10    14    0    7424    7616
2    0    10    14    1    7425    7488
2    0    10    14    2    7426    7360
2    0    10    14    3    7427    7232
2    0    10    14    4    7428    7617
2    0    10    14    5    7429    7489
2    0    10    14    6    7430    7361
2    0    10    14    7    7431    7233
2    0    10    14    8    7432    7618
2    0    10    14    9    7433    7490
2    0    10    14    10    7434    7362
2    0    10    14    11    7435    7234
2    0    10    14    12    7436    7619
2    0    10    14    13    7437    7491
2    0    10    14    14    7438    7363
2    0    10    14    15    7439    7235
2    0    10    14    16    7440    7620
2    0    10    14    17    7441    7492
2    0    10    14    18    7442    7364
2    0    10    14    19    7443    7236
2    0    10    14    20    7444    7621
2    0    10    14    21    7445    7493
2    0    10    14    22    7446    7365
2    0    10    14    23    7447    7237
2    0    10    14    24    7448    7622
2    0    10    14    25    7449    7494
2    0    10    14    26    7450    7366
2    0    10    14    27    7451    7238
2    0    10    14    28    7452    7623
2    0    10    14    29    7453    7495
2    0    10    14    30    7454    7367
2    0    10    14    31    7455    7239
2    0    10    14    32    7456    7624
2    0    10    14    33    7457    7496
2    0    10    14    34    7458    7368
2    0    10    14    35    7459    7240
2    0    10    14    36    7460    7625
2    0    10    14    37    7461    7497
2    0    10    14    38    7462    7369
2    0    10    14    39    7463    7241
2    0    10    14    40    7464    7626
2    0    10    14    41    7465    7498
2    0    10    14    42    7466    7370
2    0    10    14    43    7467    7242
2    0    10    14    44    7468    7627
2    0    10    14    45    7469    7499
2    0    10    14    46    7470    7371
2    0    10    14    47    7471    7243
2    0    10    14    48    7472    7628
2    0    10    14    49    7473    7500
2    0    10    14    50    7474    7372
2    0    10    14    51    7475    7244
2    0    10    14    52    7476    7629
2    0    10    14    53    7477    7501
2    0    10    14    54    7478    7373
2    0    10    14    55    7479    7245
2    0    10    14    56    7480    7630
2    0    10    14    57    7481    7502
2    0    10    14    58    7482    7374
2    0    10    14    59    7483    7246
2    0    10    14    60    7484    7631
2    0    10    14    61    7485    7503
2    0    10    14    62    7486    7375
2    0    10    14    63    7487    7247
2    0    10    14    64    7488    7632
2    0    10    14    65    7489    7504
2    0    10    14    66    7490    7376
2    0    10    14    67    7491    7248
2    0    10    14    68    7492    7633
2    0    10    14    69    7493    7505
2    0    10    14    70    7494    7377
2    0    10    14    71    7495    7249
2    0    10    14    72    7496    7634
2    0    10    14    73    7497    7506
2    0    10    14    74    7498    7378
2    0    10    14    75    7499    7250
2    0    10    14    76    7500    7635
2    0    10    14    77    7501    7507
2    0    10    14    78    7502    7379
2    0    10    14    79    7503    7251
2    0    10    14    80    7504    7636
2    0    10    14    81    7505    7508
2    0    10    14    82    7506    7380
2    0    10    14    83    7507    7252
2    0    10    14    84    7508    7637
2    0    10    14    85    7509    7509
2    0    10    14    86    7510    7381
2    0    10    14    87    7511    7253
2    0    10    14    88    7512    7638
2    0    10    14    89    7513    7510
2    0    10    14    90    7514    7382
2    0    10    14    91    7515    7254
2    0    10    14    92    7516    7639
2    0    10    14    93    7517    7511
2    0    10    14    94    7518    7383
2    0    10    14    95    7519    7255
2    0    10    14    96    7520    7640
2    0    10    14    97    7521    7512
2    0    10    14    98    7522    7384
2    0    10    14    99    7523    7256
2    0    10    14    100    7524    7641
2    0    10    14    101    7525    7513
2    0    10    14    102    7526    7385
2    0    10    14    103    7527    7257
2    0    10    14    104    7528    7642
2    0    10    14    105    7529    7514
2    0    10    14    106    7530    7386
2    0    10    14    107    7531    7258
2    0    10    14    108    7532    7643
2    0    10    14    109    7533    7515
2    0    10    14    110    7534    7387
2    0    10    14    111    7535    7259
2    0    10    14    112    7536    7644
2    0    10    14    113    7537    7516
2    0    10    14    114    7538    7388
2    0    10    14    115    7539    7260
2    0    10    14    116    7540    7645
2    0    10    14    117    7541    7517
2    0    10    14    118    7542    7389
2    0    10    14    119    7543    7261
2    0    10    14    120    7544    7646
2    0    10    14    121    7545    7518
2    0    10    14    122    7546    7390
2    0    10    14    123    7547    7262
2    0    10    14    124    7548    7647
2    0    10    14    125    7549    7519
2    0    10    14    126    7550    7391
2    0    10    14    127    7551    7263
2    0    11    15    0    7552    7648
2    0    11    15    1    7553    7520
2    0    11    15    2    7554    7392
2    0    11    15    3    7555    7264
2    0    11    15    4    7556    7649
2    0    11    15    5    7557    7521
2    0    11    15    6    7558    7393
2    0    11    15    7    7559    7265
2    0    11    15    8    7560    7650
2    0    11    15    9    7561    7522
2    0    11    15    10    7562    7394
2    0    11    15    11    7563    7266
2    0    11    15    12    7564    7651
2    0    11    15    13    7565    7523
2    0    11    15    14    7566    7395
2    0    11    15    15    7567    7267
2    0    11    15    16    7568    7652
2    0    11    15    17    7569    7524
2    0    11    15    18    7570    7396
2    0    11    15    19    7571    7268
2    0    11    15    20    7572    7653
2    0    11    15    21    7573    7525
2    0    11    15    22    7574    7397
2    0    11    15    23    7575    7269
2    0    11    15    24    7576    7654
2    0    11    15    25    7577    7526
2    0    11    15    26    7578    7398
2    0    11    15    27    7579    7270
2    0    11    15    28    7580    7655
2    0    11    15    29    7581    7527
2    0    11    15    30    7582    7399
2    0    11    15    31    7583    7271
2    0    11    15    32    7584    7656
2    0    11    15    33    7585    7528
2    0    11    15    34    7586    7400
2    0    11    15    35    7587    7272
2    0    11    15    36    7588    7657
2    0    11    15    37    7589    7529
2    0    11    15    38    7590    7401
2    0    11    15    39    7591    7273
2    0    11    15    40    7592    7658
2    0    11    15    41    7593    7530
2    0    11    15    42    7594    7402
2    0    11    15    43    7595    7274
2    0    11    15    44    7596    7659
2    0    11    15    45    7597    7531
2    0    11    15    46    7598    7403
2    0    11    15    47    7599    7275
2    0    11    15    48    7600    7660
2    0    11    15    49    7601    7532
2    0    11    15    50    7602    7404
2    0    11    15    51    7603    7276
2    0    11    15    52    7604    7661
2    0    11    15    53    7605    7533
2    0    11    15    54    7606    7405
2    0    11    15    55    7607    7277
2    0    11    15    56    7608    7662
2    0    11    15    57    7609    7534
2    0    11    15    58    7610    7406
2    0    11    15    59    7611    7278
2    0    11    15    60    7612    7663
2    0    11    15    61    7613    7535
2    0    11    15    62    7614    7407
2    0    11    15    63    7615    7279
2    0    11    15    64    7616    7664
2    0    11    15    65    7617    7536
2    0    11    15    66    7618    7408
2    0    11    15    67    7619    7280
2    0    11    15    68    7620    7665
2    0    11    15    69    7621    7537
2    0    11    15    70    7622    7409
2    0    11    15    71    7623    7281
2    0    11    15    72    7624    7666
2    0    11    15    73    7625    7538
2    0    11    15    74    7626    7410
2    0    11    15    75    7627    7282
2    0    11    15    76    7628    7667
2    0    11    15    77    7629    7539
2    0    11    15    78    7630    7411
2    0    11    15    79    7631    7283
2    0    11    15    80    7632    7668
2    0    11    15    81    7633    7540
2    0    11    15    82    7634    7412
2    0    11    15    83    7635    7284
2    0    11    15    84    7636    7669
2    0    11    15    85    7637    7541
2    0    11    15    86    7638    7413
2    0    11    15    87    7639    7285
2    0    11    15    88    7640    7670
2    0    11    15    89    7641    7542
2    0    11    15    90    7642    7414
2    0    11    15    91    7643    7286
2    0    11    15    92    7644    7671
2    0    11    15    93    7645    7543
2    0    11    15    94    7646    7415
2    0    11    15    95    7647    7287
2    0    11    15    96    7648    7672
2    0    11    15    97    7649    7544
2    0    11    15    98    7650    7416
2    0    11    15    99    7651    7288
2    0    11    15    100    7652    7673
2    0    11    15    101    7653    7545
2    0    11    15    102    7654    7417
2    0    11    15    103    7655    7289
2    0    11    15    104    7656    7674
2    0    11    15    105    7657    7546
2    0    11    15    106    7658    7418
2    0    11    15    107    7659    7290
2    0    11    15    108    7660    7675
